repo,repo_owner,repo_name,repo_url,version,repo_complete_address,path_of_repo_info
JSQLParser/JSqlParser,JSQLParser,JSqlParser,https://github.com/JSQLParser/JSqlParser,050618781bcaca54476312547a469b58ad3f1223,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/JSQLParser/JSqlParser,/home/amirreza/Downloads/Duets/dataset/JSQLParser/JSqlParser/project-info.json
JSQLParser/JSqlParser,JSQLParser,JSqlParser,https://github.com/JSQLParser/JSqlParser,b576de73a875dff1748c4ee220c401a61e8f6b50,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/JSQLParser/JSqlParser,/home/amirreza/Downloads/Duets/dataset/JSQLParser/JSqlParser/project-info.json
JSQLParser/JSqlParser,JSQLParser,JSqlParser,https://github.com/JSQLParser/JSqlParser,ca6f68e616d5cd91f3688a07fe493c86b4756cd5,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/JSQLParser/JSqlParser,/home/amirreza/Downloads/Duets/dataset/JSQLParser/JSqlParser/project-info.json
JSQLParser/JSqlParser,JSQLParser,JSqlParser,https://github.com/JSQLParser/JSqlParser,1d119091a1c0a9d174154f398d5ed546687dbe16,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/JSQLParser/JSqlParser,/home/amirreza/Downloads/Duets/dataset/JSQLParser/JSqlParser/project-info.json
JSQLParser/JSqlParser,JSQLParser,JSqlParser,https://github.com/JSQLParser/JSqlParser,dc27d97a1f88ddb796d6bb1f63c75c70b26cc3f8,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/JSQLParser/JSqlParser,/home/amirreza/Downloads/Duets/dataset/JSQLParser/JSqlParser/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,ff38bf57378c7cae8617b3c8df692a5ffbe7b83f,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,0874320927ef9427cf5da5973935a1d17201cdf7,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,c49e865f4eabd47e264063499e27e12eb549feb1,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,01b06d5ef5c5ac3bd651bedcfec7433231cea371,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,dd7c7702bf51886aa8bd88b24d98619f310fbeda,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,3a5c8403d892ff1bc245f5ccc6a00bbc860529eb,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,45438471726fc5005a41cefecbf62d4d26eb15b2,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,163c4eee17c041cb7c1ccfedd983816038cc1eca,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,3623ee7dad07c74722baeeffcec6770015f915cf,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
